"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
h_p_t_dh_compl_trial2,hole_peg_test_msfc,,text,"MD PRUEBA 2 --> Para una prueba completa, registrar cualquier circunstancia que afecte al rendimiento del paciente",,,,,,,,,,,,,
h_p_t_dh_nocompl_trial2,hole_peg_test_msfc,,radio,"MD PRUEBA 2 --> En caso de que no se finalice la prueba (marcar una opción)","0, Incapaz de finalizar la prueba debido a limitaciones de carácter físico | 1, Otra",,,,,,,,,,,,
h_p_t_specify3,hole_peg_test_msfc,,text,"Especificar las limitaciones físicas",,,,,,,"[h_p_t_dh_nocompl_trial2] = '0'",,,,,,
h_p_t_specify4,hole_peg_test_msfc,,text,"Especificar otra",,,,,,,"[h_p_t_dh_nocompl_trial2] = '1'",,,,,,
h_p_t_dh_twoattemp,hole_peg_test_msfc,,radio,"MD. ¿Realizó más de dos intentos para superar dos pruebas con éxito?","0, Sí | 1, No",,,,,,,,,,,,
h_p_t_dh_ifyes,hole_peg_test_msfc,,text,"En caso afirmativo, especificar el/los motivo(s) de haber realizado más de dos intentos",,,,,,,"[h_p_t_dh_twoattemp] = '0'",,,,,,
h_p_t_ndh_trial1_time,hole_peg_test_msfc,,text,"Mano no dominante (MND) PRUEBA 1 --> Tiempo (segundos)",,,,,,,,,,,,,
h_p_t_ndh_compl_trial1,hole_peg_test_msfc,,text,"MND PRUEBA 1 --> Para una prueba completa, registrar cualquier circunstancia que afecte al rendimiento del paciente",,,,,,,,,,,,,
h_p_t_ndh_nocompl_trial1,hole_peg_test_msfc,,radio,"MND PRUEBA 1 --> En caso de que no se finalice la prueba (marcar una opción)","0, Incapaz de finalizar la prueba debido a limitaciones de carácter físico | 1, Otra",,,,,,,,,,,,
h_p_t_specify5,hole_peg_test_msfc,,text,"Especificar las limitaciones físicas",,,,,,,"[h_p_t_ndh_nocompl_trial1] = '0'",,,,,,
n_p_t_specify6,hole_peg_test_msfc,,text,"Especificar otra",,,,,,,"[h_p_t_ndh_nocompl_trial1] = '1'",,,,,,
h_p_t_ndh_trial2_time,hole_peg_test_msfc,,text,"MND PRUEBA 2 --> Tiempo (segundos)",,,,,,,,,,,,,
h_p_t_ndh_compl_trial2,hole_peg_test_msfc,,text,"MND PRUEBA 2 --> Para una prueba completa, registrar cualquier circunstancia que afecte al rendimiento del paciente",,,,,,,,,,,,,
h_p_t_ndh_nocompl_trial2,hole_peg_test_msfc,,radio,"MND PRUEBA 2 --> En caso de que no se finalice la prueba (marcar una opción)","0, Incapaz de finalizar la prueba debido a limitaciones de carácter físico | 1, Otra",,,,,,,,,,,,
h_p_t_specify7,hole_peg_test_msfc,,text,"Especificar las limitaciones físicas",,,,,,,"[h_p_t_ndh_nocompl_trial2] = '0'",,,,,,
h_p_t_specify8,hole_peg_test_msfc,,text,"Especificar otra",,,,,,,"[h_p_t_ndh_nocompl_trial2] = '1'",,,,,,
h_p_t_ndh_twoattemp,hole_peg_test_msfc,,radio,"MND. ¿Realizó más de dos intentos para superar dos pruebas con éxito?","0, Sí | 1, No",,,,,,,,,,,,
h_p_t_nhd_ifyes,hole_peg_test_msfc,,text,"En caso afirmativo, especificar el/los motivo(s) de haber realizado más de dos intentos",,,,,,,"[h_p_t_ndh_twoattemp] = '0'",,,,,,
pasat,pasat_msfc,,radio,"¿Se realizó un PASAT?","0, No | 1, Sí",,,,,,,,,,,,
pasat_date,pasat_msfc,,text,"Fecha de evaluación:",,,date_dmy,,,,"[pasat] = '1'",,,,,,
pasat_formed_used,pasat_msfc,,radio,"Formulario empleado (elegir uno)","0, Formulario A | 1, Formulario B",,,,,,,,,,,,
pasat_total_correct,pasat_msfc,,text,"Total correctas",,,,,,,,,,,,,
pasat_trial_completed,pasat_msfc,,text,"Para un PASAT 3'' completo, registrar cualquier circunstancia que afecte al rendimiento del paciente:",,,,,,,,,,,,,
pasat_trial_no_completed_reasons,pasat_msfc,,radio,"En caso de que no haber finalizado el PASAT 3'' (marcar una opción)","0, Incapaz de finalizar la prueba debido a limitaciones de carácter físico | 1, Otra",,,,,,,,,,,,
pasat_trial_no_completed_reason_spec1,pasat_msfc,,text,"Especificar las limitaciones físicas",,,,,,,"[pasat_trial_no_completed_reasons] = '0'",,,,,,
pasat_trial_no_completed_reason_spec2,pasat_msfc,,text,"Especificar otro",,,,,,,"[pasat_trial_no_completed_reasons] = '1'",,,,,,
six_min_walk_test_score,mwt,,text,"Puntuación en metros",,,,,,,,,,,,,
number_step,mwt_ad03d0,,text,"Número de pasos",,,,,,,,,,,,,
pyramidal_score,expanded_disability_status_scale,,radio,"Pyramidal functions (weakness)","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,RH,,,,
cerebellar_score,expanded_disability_status_scale,,radio,"Cerebellar functions (ataxia, loss of coordination)","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,RH,,,,
cerebellar_score_x,expanded_disability_status_scale,,checkbox,"Pyramidal weakness (BMRC grade 3 or worse in limb strength) or sensory deficits interfere with cerebellar testing","1, X",,,,,,,,RH,,,,
brainstem_score,expanded_disability_status_scale,,radio,"Brainstem functions (problems with)","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,RH,,,,
sensory_score,expanded_disability_status_scale,,radio,"Sensory functions (numbness or loss of sensations)","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6",,,,,,,,RH,,,,
bladder_bowel_score,expanded_disability_status_scale,,radio,Bowel,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6",,,,,,,,RH,,,,
bladder_bowel_c_score,expanded_disability_status_scale,,radio,"CONVERTED bowel and bladder FS score","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,"if([bladder_bowel_score]>3,[bladder_bowel_score]-1,[bladder_bowel_score])",,RH,,,,
visual_score,expanded_disability_status_scale,,radio,"Visual function","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6",,,,,,,,RH,,,,
visual_c_score,expanded_disability_status_scale,,radio,"CONVERTED visual FS score","1, 1 | 2, 2 | 3, 3 | 4, 4",,,,,,"if([visual_score]>4,[visual_score]-2,if([visual_score]>2,[visual_score]-2,[visual_score]))",,RH,,,,
cerebral_score,expanded_disability_status_scale,,radio,"Cerebral functions ","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,RH,,,,
ambulation_meters,expanded_disability_status_scale,,text,"Meters walked",,m,number,,,,,,,,,,
ambulation_aid,expanded_disability_status_scale,,radio,"Walking aid?","0, No | 1, Yes",,,,,,,,,,,,
ambulation_aid_spec,expanded_disability_status_scale,,dropdown,"Walking aid","1, Unilateral stick | 2, Unilateral crutch | 3, Unilateral brace | 4, Bilateral sticks | 5, Bilateral crutches | 6, Bilateral braces | 7, Assistance by another person (Bilateral) | 8, Wheelchair | 9, Other",,,,,,"[ambulation_aid]=""1""",,,,,,
specify_walking_aid,expanded_disability_status_scale,,text,"Specify walking aid(s)",,,,,,,"[ambulation_aid]='1' and [ambulation_aid_spec]='9'",,,,,,
ambulation_index,expanded_disability_status_scale,,radio,"Ambulation Index","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12",,,,,,,,RH,,,,
edds_score,expanded_disability_status_scale,,radio,"Overall score","0, 0 | 1, 1.0 | 2, 1.5 | 3, 2.0 | 4, 2.5 | 5, 3.0 | 6, 3.5 | 7, 4.0 | 8, 4.5 | 9, 5.0 | 10, 5.5 | 11, 6.0 | 12, 6.5 | 13, 7.0 | 14, 7.5 | 15, 8.0 | 16, 8.5 | 17, 9.0 | 18, 9.5 | 19, 10",,,,,,,,,,,,
unsch_visit_date,unscheduled_visit,,text,"Fecha de la visita:",,,date_dmy,,,,,,,,,,
unsch_visit_type_cont,unscheduled_visit,,radio,"Tipo de contacto:","0, Presencial | 1, Telefónico | 2, Otro",,,,,,,,,,,,
unsch_visit_type_cont_speci,unscheduled_visit,,text,"Especificar otro:",,,,,,,"[unsch_visit_type_cont] = '2'",,,,,,
unsch_visit_reason,unscheduled_visit,,radio,Razón:,"0, Recaída de EM | 1, Problema tecnológico | 2, Evento adverso | 3, Sintomatología depresiva",,,,,,,,,,,,
unsch_visit_message1,unscheduled_visit,,descriptive,"Cumplimente el documento <<Cuestiones tecnológicas>>",,,,,,,"[unsch_visit_reason] = '1'",,,,,,
unsch_visit_meassage2,unscheduled_visit,,descriptive,"Cumplimente el documento <<Evento adverso>>",,,,,,,"[unsch_visit_reason] = '2'",,,,,,
contact_date,contact_log,"Extra Contact",text,"Contact Date",,,datetime_ymd,,,,,y,,,,,"Add Date and Time of Contact"
comms_method,contact_log,,dropdown,"Communication Method","1, Phone | 2, Text | 3, Email | 4, In-Person | 5, Other",,,,,,,y,,,,,
initiated_by,contact_log,,dropdown,"Initiated By","0, Participant | 1, Study Team | 2, Other",,,,,,,y,,,,,"Who imitated this contact?"
team_member,contact_log,,text,"Team Member",,,,,,,"[enrolment_arm_1][initiated_by] <> 0",y,,,,,
subject,contact_log,,text,Subject,,,,,,,,,,,,,
contact_notes,contact_log,,notes,"Contact Notes",,,,,,,,,,,,,"Add Any extra details about the contact here"
fitbit_email,study_devices,FitBit,text,"FitBit Email Usuario",,,email,,,,,,,,,,
fitbit_password,study_devices,,text,"FitBit email Contraseña",,,,,,,,,,,,,
fitbit_firstname,study_devices,,text,"FitBit email Nombre",,,,,,,,,,,,,
fitbit_lastname,study_devices,,text,"FitBit email Apellido/s",,,,,,,,,,,,,
fitbit_dob,study_devices,,text,"FitBit Fecha de Nacimiento",,,date_dmy,,,,,,,,,,
fitbit_serial,study_devices,,text,"FitBit Número de serie",,,,,,,,,,,,,
phone_status,study_devices,Móvil,radio,"Status móvil","0, Android previo | 1, Cambio desde iPhone | 2, Cambio desde móvil no smartphone | 3, Mejoría en la versión de Android",,,,,,,,,,,,
phone_brand,study_devices,,dropdown,"Marca móvil","1, Samsung | 2, HTC | 3, Sony | 4, Motorola | 5, Google | 6, OnePlus | 7, Nokia | 8, Otra","p.e. ",,,,,,y,,,,,
phone_model,study_devices,,text,"Modelo móvil",,,,,,,,y,,,,,
old_mobile_device,study_devices,,text,"Modelo móvil previo",,"(si el paciente ha cambiado su móvil)",,,,,,,,,,,
phone_imei_number,study_devices,,text,"Número IMEI del télefono del estudio",,,,,,,"[phone_status] = '1' or [phone_status] = '2'",y,,,,,
phone_email_used,study_devices,,radio,"Mail cuenta móvil","1, Email estudio | 2, Gmail personal","Primer email utilizado para utilizar el móvil",,,,,"[phone_status] = '1' or [phone_status] = '2'",,,,,,
contract_provided,study_devices,,radio,"¿Se ha dado contrato móvil?","0, No | 1, Sí",,,,,,,,,,,,
contract_start,study_devices,,text,"Día de inicio del contrato móvil",,,date_dmy,2017-11-28,2022-11-28,,"[contract_provided] = '1'",,,,,,
username,study_devices,,text,"Usuario GiffGaff",,,,,,,"[contract_provided] = '1'",,,,,,
giffgaff_password,study_devices,,text,"Contraseña GiffGaff",,,,,,,"[contract_provided] = '1'",,,,,,
armt_installed,study_devices,Apps,yesno,"Instalación aRMT",,,,,,,,,,,,,
armt_version,study_devices,,text,"Número versón aRMT",,,,,,,,,,,,,
prmt_installed,study_devices,,yesno,"Instalación pRMT",,,,,,,,,,,,,
thincit_installed,study_devices,,yesno,"Instalación THINC-it app",,,,,,,,,,,,,
mindstrong_installed,study_devices,,yesno,"Instalación Discovery por Mindstrong",,,,,,,,,,,,,
apps_notes,study_devices,,notes,"Notas sobre apps instaladas",,,,,,,,,,,,,
tech_literacy_notes,study_devices,,notes,"Conocimientos tecnológicos",,,,,,,,,,,,,
feedback_date,participant_feedback,,text,"Fecha del feedback",,,date_dmy,,,,,,,,,,
feedback_title,participant_feedback,,text,"Tema del feedback",,,,,,,,,,,,,
feedback_collected,participant_feedback,,dropdown,"¿Cuándo fue recogido el feedback?","1, visita basal | 2, llamada 3 días | 3, llamada 1 semana| 4, llamada 1 mes | 5, llamada 3 meses | 6, llamada 6 meses| 7, llamada 9 meses | 8, llamada 1 años | 9, llamada 15 meses| 10, participante ha contactado | 11, durante la entrevista",,,,,,,,,,,,
type_of_feedback,participant_feedback,,dropdown,"Tipo de feedback","1, Texto | 2, Email | 3, Verbal",,,,,,,,,,,,
feedback_subject,participant_feedback,,notes,Feedback,,,,,,,,,,,,,
