"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
csri_5_2_1,csri,"Hoeveel uur hulp per week gemiddeld kreeg u bij een van de volgende taken van vrienden of familieleden als gevolg van uw depressie bij: ",text,"Verzorging kind",,,integer,,,,"[csri_5(0)] = '1'",y,,,,,
csri_5_2_2,csri,,text,"Lichamelijke verzorging (bijv. wassen, aankleden, etc)",,,integer,,,,"[csri_5(1)] = '1'",y,,,,,
csri_5_2_3,csri,,text,"Hulp in en rond het huis (bijv. koken, schoonmaken, etc)",,,integer,,,,"[csri_5(2)] = '1'",y,,,,,
csri_5_2_4,csri,,text,"Hulp buitenshuis (bijv. boodschappen, vervoer, etc)",,,integer,,,,"[csri_5(3)] = '1'",y,,,,,
csri_5_2_5,csri,,text,Anders,,,integer,,,,"[csri_5(4)] = '1'",y,,,,,
csri_6_num_med,csri,,dropdown,"Hoeveel verschillende soorten medicatie heeft u in de afgelopen 3 maanden regelmatig gebruikt?","0, Geen | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, meer dan 6",,,,,,,y,,,,,
csri_6_1_1,csri,"Medicatie 1",text,"Medicatie 1, wat is de soort- of merknaam?",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_1_2,csri,,text,"Medicatie 1, wat is de dosering (indien bekend)? (wees s.v.p. zo specifiek mogelijk, bv. ""5 mg"")",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_1_3,csri,,text,"Medicatie 1, wat is de frequentie van de dosering (bv. dagelijks)?",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_1_4,csri,,text,"Medicatie 1, hoe lang gebruikt u dit medicijn al, of hoe lang heeft u het gebruikt? (wees s.v.p. zo specifiek mogelijk, dus bv. ""10 maand"" of ""2 jaar"")",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_1,csri,"Medicatie 2",text,"Medicatie 2, wat is de soort- of merknaam?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_2,csri,,text,"Medicatie 2, wat is de dosering (indien bekend)? (wees s.v.p. zo specifiek mogelijk, bv. ""5 mg"")",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_3,csri,,text,"Medicatie 2, wat is de frequentie van de dosering (bv. dagelijks)?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_4,csri,,text,"Medicatie 2, hoe lang gebruikt u dit medicijn al, of hoe lang heeft u het gebruikt? (wees s.v.p. zo specifiek mogelijk, dus bv. ""10 maand"" of ""2 jaar"")",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_1,csri,"Medicatie 3",text,"Medicatie 3, wat is de soort- of merknaam?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_2,csri,,text,"Medicatie 3, wat is de dosering (indien bekend)? (wees s.v.p. zo specifiek mogelijk, bv. ""5 mg"")",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_3,csri,,text,"Medicatie 3, wat is de frequentie van de dosering (bv. dagelijks)?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_4,csri,,text,"Medicatie 3, hoe lang gebruikt u dit medicijn al, of hoe lang heeft u het gebruikt? (wees s.v.p. zo specifiek mogelijk, dus bv. ""10 maand"" of ""2 jaar"")",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_1,csri,"Medicatie 4",text,"Medicatie 4, wat is de soort- of merknaam?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_2,csri,,text,"Medicatie 4, wat is de dosering (indien bekend)? (wees s.v.p. zo specifiek mogelijk, bv. ""5 mg"")",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_3,csri,,text,"Medicatie 4, wat is de frequentie van de dosering (bv. dagelijks)?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_4,csri,,text,"Medicatie 4, hoe lang gebruikt u dit medicijn al, of hoe lang heeft u het gebruikt? (wees s.v.p. zo specifiek mogelijk, dus bv. ""10 maand"" of ""2 jaar"")",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_1,csri,"Medicatie 5",text,"Medicatie 5, wat is de soort- of merknaam?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_2,csri,,text,"Medicatie 5, wat is de dosering (indien bekend)? (wees s.v.p. zo specifiek mogelijk, bv. ""5 mg"")",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_3,csri,,text,"Medicatie 5, wat is de frequentie van de dosering (bv. dagelijks)?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_4,csri,,text,"Medicatie 5, hoe lang gebruikt u dit medicijn al, of hoe lang heeft u het gebruikt? (wees s.v.p. zo specifiek mogelijk, dus bv. ""10 maand"" of ""2 jaar"")",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_1,csri,"Medicatie 6",text,"Medicatie 6, wat is de soort- of merknaam?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_2,csri,,text,"Medicatie 6, wat is de dosering (indien bekend)? (wees s.v.p. zo specifiek mogelijk, bv. ""5 mg"")",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_3,csri,,text,"Medicatie 6, wat is de frequentie van de dosering (bv. dagelijks)?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_4,csri,,text,"Medicatie 6, hoe lang gebruikt u dit medicijn al, of hoe lang heeft u het gebruikt? (wees s.v.p. zo specifiek mogelijk, dus bv. ""10 maand"" of ""2 jaar"")",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_7,csri,"Huidige arbeidssituatie",radio,"Wat is uw huidige arbeidssituatie?","0, Fulltime werkend|1, Fulltime werkend, maar ziek/in de ziektewet|2, Partime werkend|3, Parttime werkend maar ziek/in de ziektewet|4, Werkloos|5, ZZP-er|6, ZZp-er, maar ziek/in de ziektewet|7, Gepensioneerd/VUT (vanwege leeftijd)|8, Gepensioneerd/VUT (vanwege gezondheidsproblemen)|9, Student/scholier|10, Student/scholier, maar studie/opleiding onderbroken door gezondheidsproblemen|11, Huisvrouw/huisman|12, Anders",,,,,,,y,,,,,
csri_7a,csri,,text,"Wat is uw huidige ""Andere"" werkstatus?:",,,,,,,"[csri_7]=""12""",y,,,,,
csri_8,csri,"Hoeveel dagen heeft u de afgelopen 3 maanden niet kunnen werken wegens:",text,"fysieke gezondheidsproblemen ?",,,integer,,,,,y,,,,,
csri_9,csri,,text,"mentale gezondheidsproblemen?",,,integer,,,,,y,,,,,
current_medication_dep,depression_medication_adherence,,radio,"Gebruikt u op dit moment medicijnen?","0, Nee | 1, Ja",,,,,,,y,,,,,
depression_medication,depression_medication_adherence,,radio,"Gebruikt u op dit moment medicijnen voor uw depressie?","0, Nee | 1, Ja",,,,,,"[current_medication_dep] = '1'",y,,,,,
dep_med_1,depression_medication_adherence,"Mensen vergeten soms hun medicatie in te nemen om verschillende redenen.",radio,"Ik vergeet mijn depressie medicijnen te nemen","1, Altijd waar | 2, Vaak waar | 3, Soms waar | 4, Zelden waar | 5, Nooit waar",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
dep_med_2,depression_medication_adherence,,radio,"Ik wijzig de dosering van mijn depressie medicijnen","1, Altijd waar | 2, Vaak waar | 3, Soms waar | 4, Zelden waar | 5, Nooit waar",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
dep_med_3,depression_medication_adherence,,radio,"Ik stop een tijdje mijn depressie medicijnen te nemen","1, Altijd waar | 2, Vaak waar | 3, Soms waar | 4, Zelden waar | 5, Nooit waar",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
dep_med_4,depression_medication_adherence,,radio,"Ik besluit een dosering over te slaan van mijn depressie medicijnen","1, Altijd waar | 2, Vaak waar | 3, Soms waar | 4, Zelden waar | 5, Nooit waar",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
dep_med_5,depression_medication_adherence,,radio,"Ik neem minder dan is voorgeschreven","1, Altijd waar | 2, Vaak waar | 3, Soms waar | 4, Zelden waar | 5, Nooit waar",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
pssuq_1,pssuq,"Denk bij het beantwoorden van de volgende vragen aan alle aspecten van het RADAR-systeem (de apps en Fitbit). Als u specifieke feedback over een bepaald deel van het systeem wilt geven, gebruikt u het vak Opmerkingen.",radio,"1. Over het geheel genomen ben ik tevreden over hoe makkelijk het is om dit systeem te gebruiken.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_1_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_2,pssuq,,radio,"2. Het was makkelijk om dit systeem te gebruiken.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_2_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_3,pssuq,,radio,"3. Ik kon de taken effectief uitvoeren door middel van dit systeem.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_3_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_4,pssuq,,radio,"4. Ik was instaat om de taken snel uit te voeren door middel van dit systeem.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_4_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_5,pssuq,,radio,"5. Ik was in staat om de taken efficiënt uit te voeren door middel van dit systeem.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_5_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_6,pssuq,,radio,"6. Ik voelde mij om mijn gemak tijdens het gebruik van dit systeem.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_6_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_7,pssuq,,radio,"7. Het was makkelijk om dit systeem te leren gebruiken.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_7_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_8,pssuq,,radio,"8. Ik vind dat ik snel productief werd in het gebruik van dit systeem.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_8_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_9,pssuq,,radio,"9. Het systeem gaf foutmeldingen die mij duidelijk maakten hoe ik problemen kon oplossen.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_9_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_10,pssuq,,radio,"10. Op het moment dat ik een fout maakte tijdens het gebruik van het systeem, kon ik deze makkelijk en snel herstellen.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_10_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_11,pssuq,,radio,"11. De informatie die door het systeem werd gegeven (zoals berichten op het scherm en andere documentatie) was helder.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_11_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_12,pssuq,,radio,"12. Het was makkelijk om de informatie te vinden die ik nodig had.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_12_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_13,pssuq,,radio,"13. De informatie die door het systeem gegeven werd was makkelijk te begrijpen.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_13_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_14,pssuq,,radio,"14. De informatie was effectief om mij te helpen om de taken uit te voeren.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_14_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_15,pssuq,,radio,"15. De organisatie van de informatie op het systeem was duidelijk.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_15_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_16,pssuq,,radio,"16. Het scherm (interface) van dit systeem was prettig.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_16_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_17,pssuq,,radio,"17. Ik vond het leuk om de interface van dit systeem te gebruiken.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_17_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_18,pssuq,,radio,"18. Dit systeem heeft alle functies en mogelijkheden die ik verwachtte.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_18_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
pssuq_19,pssuq,,radio,"19. Over het geheel genomen ben ik tevreden met dit systeem.","1, 1 Volledig mee eens | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Volledig mee oneens",,,,,,,y,,,,,
pssuq_19_c,pssuq,,text,Opmerkingen:,,,,,,,,,,,,,
tam_usefulness_1,technology_assessment_measurement_fast_form,"Ervaren <U>bruikbaarheid</U>",radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Efficient | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Inefficient",,,,,,,y,,,,,
tam_usefulness_2,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Prestatie verbeterend | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Prestatie verminderend",,,,,,,y,,,,,
tam_usefulness_3,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Productiviteits verhogend | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Productiviteits verlagend",,,,,,,y,,,,,
tam_usefulness_4,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Effectief | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Niet effectief",,,,,,,y,,,,,
tam_usefulness_5,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Nuttig | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Nutteloos",,,,,,,y,,,,,
tam_usefulness_6,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Bruikbaar | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Onbruikbaar",,,,,,,y,,,,,
tam_ease_of_use_1,technology_assessment_measurement_fast_form,"Ervaren <U>gebruiksgemak</U>",radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Makkelijk aan te leren | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Moeilijk aan te leren",,,,,,,y,,,,,
tam_ease_of_use_2,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Makkelijk aan te passen | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Moeilijk aan te passen",,,,,,,y,,,,,
tam_ease_of_use_3,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Makkelijk om te gebruiken | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Moeilijk om te gebruiken",,,,,,,y,,,,,
tam_ease_of_use_4,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Flexibel om te gebruiken | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Niet flexibel om te gebruiken",,,,,,,y,,,,,
tam_ease_of_use_5,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Makkelijk onder de knie te krijgen | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Moeilijk om onder de knie te krijgen",,,,,,,y,,,,,
tam_ease_of_use_6,technology_assessment_measurement_fast_form,,radio,"Over het algemeen vind ik het RADAR-CNS systeem:","0, 0 Bruikbaar | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7  Moeilijk bruikbaar",,,,,,,y,,,,,
tam_usage_1,technology_assessment_measurement_fast_form,"Verwacht gebruik. Geef voor de volgende vragen steeds aan in hoeverre u het eens/oneens bent met de stelling.",radio,"1. Als de keuze voor een platform om gezondheid te monitoren aan mij was, dan zou dat waarschijnlijk RADAR-CNS zijn.","0, Eens | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, Niet mee eens",,,,,,,y,,,tam_usage,,
tam_usage_2,technology_assessment_measurement_fast_form,,radio,"2. Als ik mijn gezondheid moest monitoren en de keuze was aan mij, dan verwacht ik RADAR-CNS te gebruiken.","0, Eens | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, Niet mee eens",,,,,,,y,,,tam_usage,,
tam_usage_3,technology_assessment_measurement_fast_form,,radio,"3. Als ik daarom gevraagd zou worden, zou ik waarschijnlijk RADAR-CNS aanbevelen als platform om gezondheid te monitoren.","0, Eens | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, Niet mee eens",,,,,,,y,,,tam_usage,,
tam_usage_4,technology_assessment_measurement_fast_form,,radio,"4. Voor toekomstige gezondheids monitoring waarover ik de volledige controle heb, zou ik waarschijnlijk RADAR-CNS als platform gebruiken.","0, Eens | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, Niet mee eens",,,,,,,y,,,tam_usage,,
