"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
cssrs_17_i,columbia_suicide_severity_rating_scale," *************Svar kun hvis reel letalitet=0****************Potentiel letalitet:Sandsynlig letalitet ved egentligt forsøg, hvis der ikke er medicinsk skade (Eksempler, hvor der ikke var nogen egentlig medicinsk skade, men potentielt meget alvorlig letalitet: Sigter med skydevåben ind i munden og trykker på aftrækkeren, men der udløses intet skud og der forekommer ingen medicinsk skade; ligger på togskinner, hvor tog nærmer sig, men bliver trukket væk inden han/hun bliver kørt over).0 = Adfærden ville næppe have resulteret i skade.1 = Adfærden ville sandsynligvis have resulteret i skade, men det er næppe sandsynligt, at den ville have medført døden.2 = Adfærden ville sandsynligvis have medført døden trods tilgængelig lægebehandling.",radio,"Seneste forsøg ""Indsæt kode"":","0, 0 | 1, 1 | 2, 2",,,,,,"[cssrs_16iii] = '0'",,,,cssrs_17,,
cssrs_17_ii,columbia_suicide_severity_rating_scale,,radio,"Mest dødbringende forsøg ""Indsæt kode"":","0, 0 | 1, 1 | 2, 2",,,,,,"[cssrs_16iii] = '0'",,,,cssrs_17,,
cssrs_17_iii,columbia_suicide_severity_rating_scale,,radio,"Første forsøg ""Indsæt kode"":","0, 0 | 1, 1 | 2, 2",,,,,,"[cssrs_16iii] = '0'",,,,cssrs_17,,
cssrs_ts,columbia_suicide_severity_rating_scale,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
cl_info_conc_medications,clinical_information_baseline,"Concomitant medication",radio,"Are you currently taking any concomitant medication other than for MS?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_conc_med_medic,clinical_information_baseline,,text,Medication:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_dose,clinical_information_baseline,,text,Dose:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_units,clinical_information_baseline,,text,Units:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_frequency,clinical_information_baseline,,text,Frequency:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_route,clinical_information_baseline,,text,Route:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_reason,clinical_information_baseline,,text,Reason:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_indication,clinical_information_baseline,,text,Indication:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_st_date,clinical_information_baseline,,text,"Start Date:",,,date_dmy,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_end_date,clinical_information_baseline,,text,"End Date:",,,date_dmy,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_proced,clinical_information_baseline,"Concomitant procedures",radio,"Are you currently receiving any concomitant procedures?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_conc_proced_proced,clinical_information_baseline,,text,Procedure:,,,,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_proced_reason,clinical_information_baseline,,radio,Reason:,"0, Medical | 1, MS | 2, Depression",,,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_proced_indication,clinical_information_baseline,,text,Indication:,,,,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_proced_st_date,clinical_information_baseline,,text,"Start Date:",,,date_dmy,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_proced_end_date,clinical_information_baseline,,text,"End Date:",,,date_dmy,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_med_ms,clinical_information_baseline,"MS medications",radio,"Are you currently taking DMT?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_ms_medications,clinical_information_baseline,,radio,DMT:,"0, IFN Beta 1a 44ucg | 1, IFN Beta 1a 22ucg | 2, IFN Beta 1a 30mcg | 3, PegIFN | 4, IFN Beta 1b | 5, GA 20 | 6, GA 40 | 7, BG 12 | 8, Teriflunomide | 9, Natalizumab | 10, Ocrelizumab | 11, Alemtuzumab | 12, Fingolimod | 13, Cyclophosphamide | 14, Mitoxantrone | 15, Cladribine | 16, Azathioprine | 17, Methotrexate | 18, Other",,,,,,"[cl_info_conc_med_ms] = '1'",,,,,,
cl_info_ms_med_specify,clinical_information_baseline,,text,"Specify ''Other''",,,,,,,"[cl_info_ms_medications] = '18'",,,,,,
cl_info_sympt_therapy,clinical_information_baseline,,radio,"Are you currently taking any symptomatic therapy?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_sympt_therapy_medic,clinical_information_baseline,,text,Medication:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_dose,clinical_information_baseline,,text,Dose:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_unit,clinical_information_baseline,,text,Unit:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_frequency,clinical_information_baseline,,text,Frequency:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_reason,clinical_information_baseline,,text,Reason:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_indication,clinical_information_baseline,,text,Indication:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_star_dat,clinical_information_baseline,,text,"Start Date:",,,date_dmy,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_end_date,clinical_information_baseline,,text,"End date:",,,date_dmy,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_bl_ts,clinical_information_baseline,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
cl_info_conc_medications_fu,clinical_information_follow_up,"Concomitant medication",radio,"Did you change any concomitant medication since your last visit?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_conc_med_medic_fu,clinical_information_follow_up,,text,Medication:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_dose_fu,clinical_information_follow_up,,text,Dose:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_units_fu,clinical_information_follow_up,,text,Units:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_frequency_fu,clinical_information_follow_up,,text,Frequency:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_route_fu,clinical_information_follow_up,,text,Route:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_reason_fu,clinical_information_follow_up,,text,Reason:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_indication_fu,clinical_information_follow_up,,text,Indication:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_st_date_fu,clinical_information_follow_up,,text,"Start Date:",,,date_dmy,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_end_date_fu,clinical_information_follow_up,,text,"End Date:",,,date_dmy,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_proced_fu,clinical_information_follow_up,"Concomitant procedures",radio,"Did you change any concomitant procedure since your last visit?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_conc_proced_proced_fu,clinical_information_follow_up,,text,Procedure:,,,,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_proced_reason_fu,clinical_information_follow_up,,radio,Reason:,"0, Medical | 1, MS | 2, Depression",,,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_proced_indication_fu,clinical_information_follow_up,,text,Indication:,,,,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_proced_st_date_fu,clinical_information_follow_up,,text,"Start Date:",,,date_dmy,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_proced_end_date_fu,clinical_information_follow_up,,text,"End Date:",,,date_dmy,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_med_ms_fu,clinical_information_follow_up,"MS medications",radio,"Did you change DMT since your last visit?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_ms_medications_fu,clinical_information_follow_up,,radio,DMT:,"0, IFN Beta 1a 44ucg | 1, IFN Beta 1a 22ucg | 2, IFN Beta 1a 30mcg | 3, PegIFN | 4, IFN Beta 1b | 5, GA 20 | 6, GA 40 | 7, BG 12 | 8, Teriflunomide | 9, Natalizumab | 10, Ocrelizumab | 11, Alemtuzumab | 12, Fingolimod | 13, Cyclophosphamide | 14, Mitoxantrone | 15, Cladribine | 16, Azathioprine | 17, Methotrexate | 18, Other",,,,,,"[cl_info_conc_med_ms_fu] = '1'",,,,,,
cl_info_ms_med_specify_fu,clinical_information_follow_up,,text,"Specify ''Other''",,,,,,,"[cl_info_ms_medications_fu] = '18'",,,,,,
cl_info_sympt_therapy_fu,clinical_information_follow_up,,radio,"Did you change any symptomatic therapy since your last visit?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_sympt_therapy_medic_fu,clinical_information_follow_up,,text,Medication:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_dose_fu,clinical_information_follow_up,,text,Dose:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_unit_fu,clinical_information_follow_up,,text,Unit:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_frequency_fu,clinical_information_follow_up,,text,Frequency:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_reason_fu,clinical_information_follow_up,,text,Reason:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_indication_fu,clinical_information_follow_up,,text,Indication:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_star_dat_fu,clinical_information_follow_up,,text,"Start Date:",,,date_dmy,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_end_date_fu,clinical_information_follow_up,,text,"End date:",,,date_dmy,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_fu_ts,clinical_information_follow_up,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
adv_event_experienced,adverse_event,,radio,"1. Har du oplevet nogen bivirkninger/""uønskede hændelser"" siden sidste besøg?","0, Nej | 1, Ja",,,,,,,,,,,,
adv_event_diagnosis,adverse_event,,text,Bivirknings-Type:,,,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_severity,adverse_event,,radio,Sværhedsgrad:,"0, Mild | 1, Mellem | 2, Svær",,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_techn_procedures,adverse_event,,radio,"Er den uønskede hændelse relateret til studiets teknologi eller behandling:","0, Nej | 1, Ja",,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_start_date,adverse_event,,text,"Start dato for bivirkning/uønsket hændelse:",,,date_dmy,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_end_date,adverse_event,,text,"Slut dato for bivirkning/uønsket hændelse:",,,date_dmy,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_action_taken,adverse_event,,radio,"Handling udført ifbm bivirkning:","0, Ingen | 1, Skift af medicin | 2, Skift af behandlinger",,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_fill1,adverse_event,,descriptive,"**********Udfyld venligst ""anden medicin"" under ""clinical information skema""**********",,,,,,,"[adv_event_action_taken] = '1'",,,,,,
adv_event_fill2,adverse_event,,descriptive,"**********Udfyld venligst ""andre procedurer"" under ""clinical information skema""**********",,,,,,,"[adv_event_action_taken] = '2'",,,,,,
adv_event_serious_event,adverse_event,,radio,"Er det en alvorlig bivirkning/uønsket hændelse?","0, Nej | 1, Ja",,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_study_technology,adverse_event,,radio,"2. Har du oplevet nogen problemer relateret til brugen af studiets teknologier (app, devices, telefon, dataoverførsel)?","0, Nej | 1, Ja",,,,,,,,,,,,
adv_event_problem_techn,adverse_event,,descriptive,"**********Hvis ja, udfyld venligst under ""Technological Issues""-skemaet i REDCap""**********",,,,,,,"[adv_event_study_technology] = '1'",,,,,,
adv_event_ts,adverse_event,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
ch_ms_tr_med_adh,changes_in_ms_treatment_and_medication_adherence,,radio,"Tager du i øjeblikket medicin for din MS(Multipel Sclerose)?:","0, Nej | 1, Ja",,,,,,,,,,,,
ch_ms_tr_med_adh_percentage,changes_in_ms_treatment_and_medication_adherence,,slider,"Folk undlader ofte at indtage sin medicin af adskillige grunde. I løbet af de seneste (3) måned(er), hvor stor en procentdel af tiden har du taget din medicin som ordineret?","1 | 100",,number,,,,"[ch_ms_tr_med_adh] = '1'",,RH,,,,
ch_ms_tr_med_adh_dmt_change,changes_in_ms_treatment_and_medication_adherence,,radio,"Er din medicin for MS ændret siden sidste besøg?","0, Nej | 1, Ja",,,,,,,,,,,,
ch_ms_tr_med_adh_reason_chang,changes_in_ms_treatment_and_medication_adherence,,radio,"Hvad var grunden til ændringen:","0, Ineffektiv behandling | 1, Bivirkninger | 2, Patientens beslutning | 3, Anden",,,,,,"[ch_ms_tr_med_adh_dmt_change] = '1'",,,,,,
ch_ms_tr_med_adh_specify,changes_in_ms_treatment_and_medication_adherence,,text,"Specificér venligst:",,,,,,,"[ch_ms_tr_med_adh_reason_chang] = '3'",,,,,,
ch_ms_tr_med_ts,changes_in_ms_treatment_and_medication_adherence,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
ms_sympt_relap_ass,ms_symptomatology_relapse_assessment,,radio,"1. Har du oplevet nogen attaker siden sidste besøg (som blev diagnosticeret af en neurolog)?","0, Nej | 1, Ja",,,,,,,,,,,,
ms_sympt_relap_ass_dat_onset,ms_symptomatology_relapse_assessment,,text,"Dato for symptomdebut",,,date_dmy,,,,"[ms_sympt_relap_ass] = '1'",,,,,,
ms_sympt_relap_ass_neu_func_aff,ms_symptomatology_relapse_assessment,,radio,"Påvirkede neurologiske funktioner:","0, Synet/Visuelle system | 1, Motoriske/Pyramidale system | 2, Koordination/Cerebellare system | 3, Følesans/Sensoriske system | 4, Anden",,,,,,"[ms_sympt_relap_ass] = '1'",,,,,,
ms_sympt_relap_ass_specify,ms_symptomatology_relapse_assessment,,text,"Specificér venligst:",,,,,,,"[ms_sympt_relap_ass_neu_func_aff] = '4'",,,,,,
ms_sympt_relap_ass_steroids,ms_symptomatology_relapse_assessment,,radio,"2. Har du modtaget nogen steroid-behandling siden dit sidste besøg?","0, Nej | 1, Ja",,,,,,,,,,,,
ms_sympt_relap_ass_specify2,ms_symptomatology_relapse_assessment,,descriptive,"**********Hvis Ja: udfyld venligst ""anden medicin"" under ""clinical information skema""**********",,,,,,,"[ms_sympt_relap_ass_steroids] = '1'",,,,,,
ms_sympt_relap_ts,ms_symptomatology_relapse_assessment,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
techn_issues_probl,technological_issues,,radio,"Har du oplevet nogen problemer relateret til brugen af studiets teknologier?","0, Nej | 1, Ja",,,,,,,,,,,,
techn_issues_type_probl,technological_issues,,radio,"Type af problem:","0, Data upload | 1, Wi-Fi forbindelse | 2, konfiguration af aktivitetsmåler | 3, Batteri opladning | 4, Andet",,,,,,"[techn_issues_probl] = '1'",,,,,,
techn_issues_type_probl_specfy,technological_issues,,text,"Specificér venligst:",,,,,,,"[techn_issues_type_probl] = '4'",,,,,,
techn_issues_probl_st_date,technological_issues,,text,"Start dato:",,,date_dmy,,,,"[techn_issues_probl] = '1'",,,,,,
techn_issues_probl_end_date,technological_issues,,text,"Slut dato:",,,date_dmy,,,,"[techn_issues_probl] = '1'",,,,,,
techn_issues_probl_act_taken,technological_issues,,radio,"Handling udført:","0, Gen-instruering | 1, Rekonfiguration af aktivitetsmåler | 2, Udskiftning af aktivitetsmåler| 3, Anden",,,,,,"[techn_issues_probl] = '1'",,,,,,
techn_issues_probl_act_taken_specify,technological_issues,,text,"Specificér anden handling:",,,,,,,"[techn_issues_probl_act_taken] = '3'",,,,,,
sdm_score,symbol_digit_modality_test,,text,"Symbol Digit Modality test score (SDMT)",,,integer,,,,,,,,,,
sdm_ts,symbol_digit_modality_test,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
pyramidal_score,expanded_disability_status_scale,,radio,"Pyramidal functions (weakness)","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,RH,,,,
cerebellar_score,expanded_disability_status_scale,,radio,"Cerebellar functions (ataxia, loss of coordination)","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,RH,,,,
cerebellar_score_x,expanded_disability_status_scale,,checkbox,"Pyramidal weakness (BMRC grade 3 or worse in limb strength) or sensory deficits interfere with cerebellar testing","1, X",,,,,,,,RH,,,,
brainstem_score,expanded_disability_status_scale,,radio,"Brainstem functions (problems with)","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,RH,,,,
sensory_score,expanded_disability_status_scale,,radio,"Sensory functions (numbness or loss of sensations)","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6",,,,,,,,RH,,,,
bladder_bowel_score,expanded_disability_status_scale,,radio,Bowel,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6",,,,,,,,RH,,,,
bladder_bowel_c_score,expanded_disability_status_scale,,radio,"CONVERTED bowel and bladder FS score","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,"if([bladder_bowel_score]>3,[bladder_bowel_score]-1,[bladder_bowel_score])",,RH,,,,
visual_score,expanded_disability_status_scale,,radio,"Visual function","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6",,,,,,,,RH,,,,
visual_c_score,expanded_disability_status_scale,,radio,"CONVERTED visual FS score","1, 1 | 2, 2 | 3, 3 | 4, 4",,,,,,"if([visual_score]>4,[visual_score]-2,if([visual_score]>2,[visual_score]-2,[visual_score]))",,RH,,,,
cerebral_score,expanded_disability_status_scale,,radio,"Cerebral functions ","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,RH,,,,
ambulation_meters,expanded_disability_status_scale,,text,"Meters walked",,m,number,,,,,,,,,,
ambulation_aid,expanded_disability_status_scale,,radio,"Walking aid?","0, No | 1, Yes",,,,,,,,,,,,
ambulation_aid_spec,expanded_disability_status_scale,,dropdown,"Walking aid","1, Unilateral stick | 2, Unilateral crutch | 3, Unilateral brace | 4, Bilateral sticks | 5, Bilateral crutches | 6, Bilateral braces | 7, Assistance by another person (Bilateral) | 8, Wheelchair | 9, Other",,,,,,"[ambulation_aid]=""1""",,,,,,
specify_walking_aid,expanded_disability_status_scale,,text,"Specify walking aid(s)",,,,,,,"[ambulation_aid]='1' and [ambulation_aid_spec]='9'",,,,,,
ambulation_index,expanded_disability_status_scale,,radio,"Ambulation Index","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12",,,,,,,,RH,,,,
edds_score,expanded_disability_status_scale,,radio,"Overall score","0, 0 | 1, 1.0 | 2, 1.5 | 3, 2.0 | 4, 2.5 | 5, 3.0 | 6, 3.5 | 7, 4.0 | 8, 4.5 | 9, 5.0 | 10, 5.5 | 11, 6.0 | 12, 6.5 | 13, 7.0 | 14, 7.5 | 15, 8.0 | 16, 8.5 | 17, 9.0 | 18, 9.5 | 19, 10",,,,,,,,,,,,
edss_ts,expanded_disability_status_scale,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
fitbit_email,study_devices,FitBit,text,"FitBit Email Registration",,,email,,,,,,,,,,
fitbit_password,study_devices,,text,"FitBit email Password",,,,,,,,,,,,,
fitbit_firstname,study_devices,,text,"FitBit email first name",,,,,,,,,,,,,
fitbit_lastname,study_devices,,text,"FitBit email last name",,,,,,,,,,,,,
fitbit_dob,study_devices,,text,"FitBit DOB",,,date_dmy,,,,,,,,,,
fitbit_serial,study_devices,,text,"FitBit Serial Number",,,,,,,,,,,,,
phone_status,study_devices,"Mobile Device",radio,"Phone status","0, Existing Android | 1, Switching from iPhone | 2, Switching from non-smartphone | 3, Upgrading existing Android",,,,,,,,,,,,
phone_brand,study_devices,,dropdown,"Phone Brand","1, Samsung | 2, HTC | 3, Sony | 4, Motorola | 5, Google | 6, OnePlus | 7, Nokia | 8, Other","e.g. ",,,,,,y,,,,,
phone_model,study_devices,,text,"Phone Model",,,,,,,,y,,,,,
old_mobile_device,study_devices,,text,"Old mobile device ",,"(in case the participant upgraded their phone)",,,,,,,,,,,
phone_imei_number,study_devices,,text,"Study phone IMEI number",,,,,,,"[phone_status] = '1' or [phone_status] = '2'",y,,,,,
phone_email_used,study_devices,,radio,"Phone email used","1, Study email | 2, Personal gmail","First email used to access phone",,,,,"[phone_status] = '1' or [phone_status] = '2'",,,,,,
contract_provided,study_devices,,radio,"Phone contract provided?","0, No | 1, Yes",,,,,,,,,,,,
contract_start,study_devices,,text,"Start date of phone contract",,,date_dmy,2017-11-28,2022-11-28,,"[contract_provided] = '1'",,,,,,
armt_installed,study_devices,Apps,yesno,"aRMT installed ",,,,,,,,,,,,,
armt_version,study_devices,,text,"aRMT Version Number",,,,,,,,,,,,,
prmt_installed,study_devices,,yesno,"pRMT installed",,,,,,,,,,,,,
thincit_installed,study_devices,,yesno,"THINC-it app installed",,,,,,,,,,,,,
mindstrong_installed,study_devices,,yesno,"Discovery by Mindstrong installed",,,,,,,,,,,,,
apps_notes,study_devices,,notes,"Notes on apps installed",,,,,,,,,,,,,
tech_literacy_notes,study_devices,,notes,"Tech literacy",,,,,,,,,,,,,
study_devices_ts,study_devices,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
feedback_date,participant_feedback,,text,"Feedback date",,,date_dmy,,,,,,,,,,
feedback_title,participant_feedback,,text,"Feedback subject",,,,,,,,,,,,,
feedback_collected,participant_feedback,,dropdown,"When was the feedback collected?","1, at enrolment | 2, 3 day call | 3, 1 week call | 4, 1 month call | 5, 3 month call | 6, 6 month call | 7, 9 month call | 8, 1 year call | 9, 15 month call | 10, participant contact | 11, during interview",,,,,,,,,,,,
type_of_feedback,participant_feedback,,dropdown,"Type of feedback","1, Text | 2, Email | 3, Verbal",,,,,,,,,,,,
feedback_subject,participant_feedback,,notes,Feedback,,,,,,,,,,,,,
participant_feedback_ts,participant_feedback,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
unsch_visit_date,unscheduled_visit,,text,"Dato for besøg:",,,date_dmy,,,,,,,,,,
unsch_visit_type_cont,unscheduled_visit,,radio,"Type af kontakt:","0, Face to face | 1, Telefon | 2, Anden",,,,,,,,,,,,
unsch_visit_type_cont_speci,unscheduled_visit,,text,"Specificér anden:",,,,,,,"[unsch_visit_type_cont] = '2'",,,,,,
unsch_visit_reason,unscheduled_visit,,radio,Årsag:,"0, MS relaps | 1, Teknologisk problem | 2, Uønsket hændelse | 3, Depressive symptomer",,,,,,,,,,,,
unsch_visit_message1,unscheduled_visit,,descriptive,"Udfyld venligst ""Technological issues"" skema:",,,,,,,"[unsch_visit_reason] = '1'",,,,,,
unsch_visit_meassage2,unscheduled_visit,,descriptive,"Udfyld venligst ""Adverse event"" skema.",,,,,,,"[unsch_visit_reason] = '2'",,,,,,
unscheduled_visit_ts,unscheduled_visit,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
contact_date,contact_log,"Extra Contact",text,"Contact Date",,,datetime_ymd,,,,,y,,,,,"Add Date and Time of Contact"
comms_method,contact_log,,dropdown,"Communication Method","1, Phone | 2, Text | 3, Email | 4, In-Person | 5, Other",,,,,,,y,,,,,
initiated_by,contact_log,,dropdown,"Initiated By","0, Participant | 1, Study Team | 2, Other",,,,,,,y,,,,,"Who imitated this contact?"
team_member,contact_log,,text,"Team Member",,,,,,,"[enrolment_arm_1][initiated_by] <> 0",y,,,,,
subject,contact_log,,text,Subject,,,,,,,,,,,,,
contact_notes,contact_log,,notes,"Contact Notes",,,,,,,,,,,,,"Add Any extra details about the contact here"
contact_log_ts,contact_log,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
